create_age(months),expiry_age(months),update_age(days),URL,Label
119,25,13,http://deshgujarat.com/...,0
72,60,1005,http://www.quilterconstruction.com/readme/doc/2/tech/...,1
194,10,250,http://satirist.org/learn-game/...,0
195,117,99,http://www.mswarehousing.com/...,0
36,12,11,http://www.elmonkey.com/footer.php...,1
19,5,178,http://sarvanand.net/alibaba/scriped/index.php...,1
-1,-1,-1,http://www.lacrecheenchantee.lu/libraries/joomla/documento/74dd7eeb5ef...,1
21,3,277,http://www.buzzwordpromotions.biz/nnd/update.htm...,1
-1,-1,-1,http://floortex.com.au/wealthadvocate/...,1
244,44,865,http://www.marshallsoft.com/...,0
167,1,373,http://www.javavino.com/...,0
2,10,66,http://th-dbsvickers.com/info/default.asp...,1
2,10,54,http://www.ensemble-assur.com/assure/0654a26e8724b046cc0f59cffab50e66/...,1
-1,-1,-1,http://arkadasch-ug.de/wp-content/Dropbox...,1
226,14,8,http://hiroba.dqx.jp.ieual.usa.cc/account/app/svc/login.html...,1
-1,-1,-1,http://ercoftac.mech.surrey.ac.uk/...,0
30,6,169,http://kingjchild.com/mu.php...,1
191,13,131,http://www.jpmorganchase.com/...,0
-1,-1,-1,http://objectpaypal.com.service.signin.country.en.us.selcom.cl/4131d96...,1
-1,-1,-1,http://www.ldc.upenn.edu/...,0
17,7,240,http://www.portalromanisty.pl/media/com_jevents/images/1/Email0Survey/...,1
-1,-1,-1,http://code.google.com/p/openbiomind/...,0
230,118,65,http://www.salesjobs.com/...,0
-1,-1,-1,http://palliativemanitoba.ca/1794/DE*%5bcsknLDM:SW%20/...,1
68,16,254,http://www.justthebesttraffic.com/ioncube/...,1
9,3,287,http://muzikkoyu.net/wp-content/USAA_new/...,1
-1,-1,-1,http://computerservice-filip.de/plaintext/00000198640aab305/000001985b...,1
-1,-1,-1,http://www.arbido.ch/bu/3D/2932c0309f4158b2729a84d1ca86c078/...,1
3,9,3,http://www.fasonery.net/machine13/...,1
188,28,275,http://www.phenosystems.com/...,0
-1,-1,-1,http://www.housemaxx.ca/...,0
195,33,75,http://www.blackdragonteas.com/...,0
211,29,779,http://www.koboscoffee.com/...,0
306,30,1130,http://www.dac.com/...,0
-1,-1,-1,http://approtectioncup.hol.es/index.htm...,1
72,60,1005,http://quilterconstruction.com/readme/doc/2/tech/...,1
-1,-1,-1,http://203.16.214.120/~ivan230342/...,1
232,12,292,http://www.zachys.com/...,0
-1,-1,-1,http://www.daoheng.com.hk/...,0
-1,-1,-1,http://www.inc-service-accounts.ml/webapps/20ccc/...,1
-1,-1,-1,http://www.rockaway.com.au/...,0
233,19,474,https://www.naturopathica.com/...,0
184,8,114,http://www.trainingpia.com/flash/uk...,1
207,81,476,http://www.psrichicago.com/...,0
7,5,216,http://citadelcochin.com/Homepage_dg/...,1
134,10,1607,http://executivehomerents.com/joomla/images/banners/data/.ppl.us/ppl/c...,1
118,2,313,http://sirovina.com/Aol/alert/update.php...,1
-1,-1,-1,http://www.electionstudies.org/resources/papers/reference_library.htm...,0
189,3,319,http://www.litandphil.org.uk/...,0
-1,-1,-1,http://mqzcp36nmidi.az.pl/crm/aol/index.htm...,1
208,8,193,http://www.cotneypeak.com/...,0
197,7,142,http://www.mendas.com/...,0
175,5,259,http://www.gotthejob.com/...,0
-1,-1,-1,http://harasmorrodoipe.com.br/GD/...,1
215,13,19,http://www.newstodaynet.com/...,0
12,24,363,http://haoqin87.com/preview%20/gtex/...,1
158,70,1326,http://oeis.org/...,0
11,13,334,http://adsbanknepal.com/wr/cd/verification.php...,1
76,8,108,http://asiaformation.com/js/secure.paypal.com.signin.US.locale.xenUS.c...,1
137,31,863,http://www.zeemarathi.com/...,0
-1,-1,-1,http://sefty-pages-masagge-inc.esy.es/indexx.htm...,1
-1,-1,-1,http://www.math.umn.edu/~garrett/m/v/...,0
5,6,27,http://www.hugoyjeanpaul.com/css/3D/bdd8d6f79004aead6d659a65fa795c34/...,1
-1,-1,-1,http://service-verified.cf/user-login.php?cmd=_flow&SESSION=jk7beT6MHp...,1
146,10,427,http://www.dbwrench.com/...,0
-1,-1,-1,http://www.eli.sdsu.edu/courses/fall95/cs660/notes/...,0
-1,-1,-1,http://homa-forex.com.au/wp-includes/Text/Diff/Renderer/pdfdrop/index....,1
-1,-1,-1,http://www.dropbox0.tk/index.php...,1
151,5,220,http://www.robotsrule.com/phpBB2/...,0
235,5,998,http://www.theteahouse.com/...,0
-1,-1,-1,http://www.f1gpvideo.tk/wp-bfc/ipad...,1
259,77,353,http://tech.groups.yahoo.com/group/eClippings/...,0
207,9,80,http://www.pinkmoonrecords.com/...,0
-1,-1,-1,http://174.136.57.160/~laxmi/images/sitemap/USAAI/QSAAID/Iogin/auth_na...,1
237,15,130,http://timesofindia.indiatimes.com/...,0
-1,-1,-1,http://www.winalitelatvia.lv/components/com_banners/helpers/Paype/...,1
189,3,373,http://www.4greatresumes.com/...,0
13,11,21,http://www.cosureb.com/wp-content/g8634d010eacf55520/index2.php?cmd=33...,1
41,43,614,http://phalconwellness.com/2/online.wellsfargo.secure.userrstore894398...,1
-1,-1,-1,http://www.faqs.org/faqs/robotics-faq/...,0
-1,-1,-1,http://amazon.wio5p.cf/536547/ger/amazon/oqJkhR6lZKdF5xC/sicherheitsce...,1
32,4,265,http://denvertechexecutiverents.com/Gssss/Gssss/38da731c8618a76111f2e0...,1
-1,-1,-1,http://aleph0.clarku.edu/~djoyce/mathhist/china.html...,0
212,52,359,http://www.gourmetwines.com/...,0
149,114,167,http://www.javaboulevard.com/...,0
189,3,290,http://www.counton.org/...,0
4,32,59,http://www.nukestudio.org/huoxiaodong.org/newdocs...,1
208,20,38,http://www.florislondon.com/...,0
193,34,5889,http://www.triplecrownsportsonline.com/...,0
-1,-1,-1,http://chiatena.zxy.me/presentations/dir/es/auth/view/document...,1
187,77,245,http://en.wikipedia.org/wiki/Apple_Inc....,0
-1,-1,-1,http://pulse-entertainment.ca/blog/wp-content/950dd61c24e2f3109c78aa7d...,1
-1,-1,-1,http://192.185.72.166/~rich/tradekeyhomepage.htm...,1
277,23,43,http://www.journals.elsevier.com/archives-of-biochemistry-and-biophysics/...,0
46,2,327,http://litefieldng.com/USAA/...,1
5,7,61,http://www.nadkiaphotografi.com/validate/validate/EmailVerification.ht...,1
-1,-1,-1,http://www.cloudwine.com.au/...,0
168,24,9,http://www.balletrussian.org/admin/service/costumer/information/check/...,1
7,5,154,http://web.kiaanevents.com/pagedoc/f69c6e98fb234fcaa7a139de2d3e9352...,1
13,11,19,http://www.pectoset.com/Drpbox2016/wdd/date...,1
197,7,189,http://www.educationinfoindia.com/...,0
127,77,48,http://www.valentineperfume.com/...,0
24,12,480,http://www.citibuildersgroup.com/account-updating-information/e14c6b84...,1
-1,-1,-1,http://woj.com.br/craftcheck/page/...,1
70,2,740,http://smbk.pl/mail.php...,1
124,8,127,http://www.ellia.org/...,0
202,62,13,http://www.williamsonbros.com/...,0
66,6,172,http://www.soloheaven.info/images/specials/www.wellsfargo.com/www.well...,1
179,13,609,http://porting-unix-to-the-386.jolix.com/...,0
-1,-1,-1,http://www.pictouanglicans.ca/i/dropoxii/...,1
78,18,481,http://ourclementine.com/Easyweb%20TD%20Bank%20Trust%20Canada%20Online...,1
218,10,102,http://www.reactionresearch.com/aol/Gdoccc/...,1
-1,-1,-1,http://fireflightyoga.com.au/doc/wp-documents...,1
-1,-1,-1,http://avancoservico.com.br/smokkks/www.usaa-signon.com/login.html...,1
192,11,46,http://eu-med.blogspot.com/...,0
-1,-1,-1,http://www.slf.ruhr-uni-bochum.de/learning/tanbib.html...,0
226,14,213,http://hiroba.dqx.jp.icuxl.usa.cc/...,1
149,43,393,http://simplyhired.com/...,0
-1,-1,-1,http://www.football.co.uk/manchester-city/news...,0
221,7,439,http://www.indeed.com/...,0
193,11,55,http://etonvintners.com/...,0
112,8,999,http://www.itimanufacturing.com/...,0
-1,-1,-1,http://confirmfb-page.at.ua/safety_account_settings.html...,1
70,14,665,http://ukapp.occwrt.org/uid:17281/1127c/...,1
197,4,218,http://www.looneybean.com/...,0
2,10,73,http://customer-accountupdate.com/webapps/3541a/websrc...,1
-1,-1,-1,http://99utilities.com.br/olele/2016gdoc/index.html...,1
47,12,47,http://stclairfitnesscenter.com/securedserver/user/login/products/view...,1
10,2,243,http://dizipat.com/bobbu/b09962066c0faab08fc5ad11b1d1bb19/...,1
142,2,333,http://www.smart-it-consulting.com/database/progress-database-design-guide/...,0
-1,-1,-1,http://looginto.ga/gue/login-fr/login/...,1
204,12,384,http://bandhits.co.uk/...,0
-1,-1,-1,http://www.cvclinics.com.au/wp-admin/drive/es/auth/view/document...,1
-1,-1,-1,http://i1.dk/idh/...,0
105,3,286,http://ippnstaff.com/document/8ae054fe894fcf9fcbcf362727565f15/...,1
-1,-1,-1,http://www.math.hmc.edu/resources/odes/codee/...,0
51,9,107,http://www.autohausnc.com/wp-includes/images/smilies/4fe2dc07185ad9cef...,1
47,0,690,http://appleweb.enlacegsm.com/Login.php...,1
223,5,254,http://www.eurosandow.com/...,0
12,0,4,http://www.fungist.net/MusicJukebox/pagesecure/nD...,1
236,52,389,http://www.bluemountaincoffee.com/...,0
217,12,-1,http://eqworld.ipmnet.ru/...,0
142,2,676,http://www.femcareworld.com/...,0
15,9,-1,http://keratin-spb.ru/checkpoint/security/1b8ehhph6c5edmtvxlyeaah6069j...,1
249,75,740,http://www.gnu.org/software/gsl/...,0
26,-2,21,http://www.eslapaz.com/components/com_content/views/form/tmpl/fib/fib/...,1
-1,-1,-1,http://aor.gr/components/com_users/models/sc/newp/index.php?.randinbox...,1
-1,-1,-1,http://hyhpzx.cn/js/?http://us.battle.net/login/en/?refÉ...,1
115,6,211,http://daveanddawn070707.com/aol/index.htm...,1
-1,-1,-1,http://tvnz.co.nz/cricket-news...,0
159,9,4841,http://www.greatamericanjewelry.com/...,0
231,9,297,http://www.edgarbrown.com/...,0
-1,-1,-1,http://www.capricorncoldstorage.co.za/wp-admin/images/det.htm...,1
-1,-1,-1,http://fsta.com.br/cad/update/d7e7d9ff408c8a48e78c897f272335a0/...,1
-1,-1,-1,http://awuziestmatthew.org/lat-lk-yh-9-6-16/1464499151f2ZcYpD1KBRobaHX...,1
208,8,475,http://indiantelevision.com/...,0
204,62,1770,http://www.mathpages.com/home/icalculu.htm...,0
-1,-1,-1,http://vigilancia.lapaz.bo/http/Outlook-Login.htm...,1
-1,-1,-1,http://www.etown.edu/vl/...,0
-1,-1,-1,http://tudoemprata.com.br/numee/usaa.com-sec-inet-auth-logon-ent-logon...,1
-1,-1,-1,http://www.math.osu.edu/~gerlach/math/BVtypset/node2.html...,0
58,14,-1,http://paypalresolu.myjino.ru/payus/...,1
240,60,72,http://www.juju.com/...,0
17,7,172,http://www.xpressbuzz.com/uploads/alibaba/index.php...,1
119,13,7,http://www.sportmapworld.com/map/soccer/england/fa-premier-league/...,0
233,55,24,http://middlebury.net/olradio/...,0
199,29,6053,http://www.jozev.com/...,0
-1,43,-1,http://www.mineralia.com.mx/...,0
-1,-1,-1,http://firstclasstransfers.com.au/trade/alibaba/index.php?email=abuse@...,1
-1,-1,-1,http://www.heimdalstorband.no/libraries/fof/hal/render/aol.com.htm...,1
-1,-1,-1,http://appleid.apple.com-subscriptions.manager1302665067.kevinfoley.co...,1
230,10,382,http://www.patsyscandies.com/...,0
192,11,46,http://fcbarcelona-spain.blogspot.com/...,0
-1,-1,-1,http://www.corianderuniforms.com.au/Ltd/westpac...,1
3,9,3,http://www.fasonery.net/office15/...,1
289,35,543,http://www.ams.org/mathscinet/...,0
166,2,307,http://www.kfandra.com/...,0
150,6,184,http://www.gujaratglobal.com/...,0
196,80,799,http://www.serenaspenser.com/...,0
243,9,87,http://www.recruitersonline.com/...,0
190,14,229,http://ondisplayusa.com/wp-admin/maint/firstweb1.php...,1
12,24,363,http://haoqin87.com/northern%20/gtex/...,1
229,35,2271,http://www.prep-pub.com/...,0
39,9,102,http://www.maddventures.com/~sefinfo/assistance.freemobile.fr/mcompte/...,1
234,6,562,http://www.edbydesign.com/automath.html...,0
134,10,433,http://www.manchestercity.vitalfootball.co.uk/...,0
-1,-1,-1,http://hpes.com.au/anzbank/au.html...,1
189,63,339,http://www.kashmirlive.com/...,0
3,9,58,http://chidima.top/Yahmail2/index2.php...,1
-1,-1,-1,http://209.35.190.202/wp-content/login.jsp.htm...,1
-1,-1,-1,http://www.npr.org/rss/rss.php?id=1006...,0
-1,-1,-1,http://radiodj.com.gt/movil/_priv/googlefile/file.html?secure=04331901...,1
-1,-1,-1,http://aor.gr/components/com_users/models/sc/newp/index.php?.randinbox...,1
120,36,820,http://www.vibranture.com/...,0
-1,-1,-1,http://staffkita.blogspot.se/...,1
150,18,372,http://travelaireservices.com/account/usaa/usaa.com/...,1
243,96,479,http://www.hoffmans.com/...,0
89,7,204,http://information-management-architect.com/...,0
196,8,117,http://www.gujaratplus.com/...,0
26,10,454,http://indianfriedchicken.net/managment/pagedoc/f891354cf4eee06db19a45...,1
211,41,481,http://genamics.com/software/...,0
-1,-1,-1,http://www.floortex.com.au/wealthadvocate/...,1
226,14,8,http://secure.square.logindqxi.usa.cc/...,1
13,11,9,http://srilankanenews.com/css/...,1
134,10,1607,http://executivehomerents.com/joomla/images/banners/data/.ppl.us/ppl/5...,1
79,5,207,http://www.uniformespromotex.com/pour/pour/pro/...,1
-1,-1,-1,http://muse.jhu.edu/journals/theatre_topics/...,0
-1,-1,-1,http://www.eloahair.com.br/Zone1/index.html...,1
-1,-1,-1,http://www.cis.upenn.edu/~giorgi/cl.html...,0
183,105,450,http://www.leekillough.com/heaps/...,0
267,9,132,http://www.silcom.com/~barnowl/HTransf.htm...,0
197,19,97,http://www.bloodshed.net/compilers/...,0
37,59,36,http://hotelabhashree.com/img/icon.png/43a79847e9ad2dae05f95a4cd4c3492...,1
222,6,178,http://www.laurascandies.com/...,0
216,96,589,http://www.antiquefirearms.com/...,0
-1,6,-1,http://personalizzalo.it/administrator/components/com_acymailing/views...,1
226,14,8,http://hiroba.dqx.jp.ioezl.usa.cc/account/app/svc/login.html...,1
245,19,918,http://www.careerbuilder.com/...,0
192,12,224,http://www.jhcoffee.com/...,0
181,35,1440,http://www.teachersandfamilies.com/...,0
15,9,90,http://a2zsolutionbs.com/js/kseythrd/...,1
226,14,8,http://secure.square.login-sezy.usa.cc/account/app/svc/login.html...,1
-1,-1,-1,http://www.math.wayne.edu/~rrb/cohom/...,0
200,4,1916,http://www.dsxtech.com/...,0
-1,-1,-1,http://www.studiourodyharmonny.pl/wp-includes/Text/Diff/Renderer/Chase...,1
35,1,60,http://www.karejones.com/Doc/6c331168b1cdb864c311cc748fd9292f/...,1
159,21,114,http://www.doneex.com/...,0
277,23,43,http://www.journals.elsevier.com/biophysical-chemistry/...,0
-1,-1,-1,http://paullahoodfunerals.com.au/wp-includes/js/jcrop/aol/index.htm...,1
205,11,431,http://www.noodletools.com/noodlebib/...,0
230,46,9,http://mathforum.org/kb/forumindex.jspa...,0
-1,44,-1,http://www.etv.co.in/...,0
5,7,8,http://www.dimplexx.net/offer002/...,1
108,42,1643,http://cliftonlambreth.com/maxe/...,1
216,12,60,http://www.showbusinessweekly.com/...,0
6,6,188,http://update-account-information-pp-case.easyway-jo.com/Update-Your-A...,1
8,4,238,http://code-application.com/rhode/BDBB%20(2)/BDBB/BDBB/dpbx/...,1
-1,8,451,http://x.co/6lh5M...,1
123,4,257,http://www.loebner.net/Prizef/loebner-prize.html...,0
-1,-1,-1,http://sindusconerechim.com.br/administrator/key/...,1
189,39,646,http://www.tea-affair.com/...,0
-1,-1,-1,http://home15178.at.ua/reconfirmation_pages.html...,1
4,8,59,http://documentview.org/lukomosh294wdhvn/viewnow/39facd15249438f0917b4...,1
217,59,500,http://www.romolochocolates.com/...,0
39,9,895,http://ringtonsfranchise.co.uk///wp-includes/SimplePie//Parse/standard...,1
206,10,66,http://heckys.com/...,0
56,4,-1,http://bmwclubavto.ru/p/p/Conflict/Resolution/www/PP-009-176-639-801/7...,1
205,11,15,http://www.iacm-india.com/...,0
231,21,375,http://www.astoria.com/...,0
20,4,259,http://sweettoothrehab.com/wp-includes/www.usaa.com.inet.ent.logon.che...,1
218,10,25,http://www.tradewindscoffee.com/...,0
161,7,178,http://mortgageinsurance.tv/che/login.htm...,1
-1,-1,-1,http://www.eloahair.com.br/Zone1/login.php?.portal...,1
222,18,480,http://www.teachwithmovies.org/...,0
-1,-1,-1,http://www.python.org/community/jobs/...,0
7,5,55,http://web.kiaanevents.com/pagedoc/f69c6e98fb234fcaa7a139de2d3e9352/...,1
-1,-1,-1,http://concordphysi.com.au/fimeadobe/ff7c35df9edda3c65e342003095e4fa2/...,1
216,48,424,http://www.appleinsider.com/...,0
249,51,1887,http://www.agtannenbaum.com/...,0
262,1,269,http://rmanifesto.tripod.com/...,0
6,6,150,http://www.4cornersviktri.com/invoice...,1
199,5,212,http://www.chocolatenecessities.com/...,0
-1,-1,-1,http://www.ipv7.com.br/wells/k...,1
151,17,481,http://www.teachaite.com/...,0
-1,-1,-1,http://www.math.osu.edu/~gerlach/math/BVtypset/node59.html...,0
210,18,706,http://www.resumewiz.com/...,0
202,38,129,http://chocolatecandies.net/...,0
204,12,40,http://www.sieccan.org/...,0
194,5,489,http://www.oopweb.com/Algorithms/Files/Algorithms.html...,0
-1,6,-1,http://mozi.cdc.im/wb3ap/acs/img/us54/1netlgn/page...,1
-1,-1,-1,http://www.bestpen.at/TUE/...,1
-1,-1,-1,http://truman.huji.ac.il/...,0
-1,-1,-1,http://tuinhoutharderwijk.nl/htts/postal/postal/labanquepostale/...,1
10,2,284,http://2dayads.com/wp-content/upgrade/US/9cdfb439c7876e703e3/029ec4608...,1
167,1,366,http://www.monsterhair.com/...,0
-1,-1,-1,http://www.decsol.com.ar/wp/new/...,1
31,5,201,http://www.lipoblack6.com/dropbox/...,1
219,33,661,http://www.gbslinens.com/...,0
58,14,-1,http://servicepaypal.myjino.ru/payus/699137d3633742049e995e977754e89c/...,1
204,12,25,http://gisar.sourceforge.net/ENG/Index.htm...,0
57,-1,-83,http://auberge-gaillard.fr/lib/eze/p/signin/48412A5N9B/login.php?count...,1
217,59,114,http://neyersoftware.com/...,0
-1,-1,-1,http://www.princeton.edu/~bayesway/ProbThink/...,0
273,15,59,http://www.time.com/time/business...,0
40,8,41,http://www.scitycafe.com/qwe/myonportal.php...,1
167,13,11,http://www.h-net.org/~women/bibs/mas.html...,0
182,34,888,http://hawaiianbathbody.com/...,0
198,6,2648,http://stickytoffeepudding.com/...,0
231,57,642,http://www.whittard.co.uk/...,0
-1,-1,-1,http://comercialadriano.com.br/_Macosx/13/2294a7145fc760bae781fa06d436...,1
217,11,60,http://www.edu4kids.com/index.php?TB=2&page=12...,0
7,17,33,https://www.thesanfranciscochocolatefactory.com/...,0
9,3,260,http://www.caskyrealty.com/sd/dbswash/...,1
142,2,335,http://www.teanobi.com/...,0
-1,-1,-1,http://192.185.215.139/~topnegoc/Adminis/BarclaysBank/document/Step2.h...,1
-1,-1,-1,http://www.etlsalat009cleaner87263sihn927refacc7375vrfyc0de378.me.ht/i...,1
-1,-1,-1,http://cityofdreams.com.ua/tmp/pa/izrsuqnuv0pq3gny3ebutys00a5whcjnaj3r...,1
105,3,273,http://excelbeads.com/...,0
-1,-1,-1,http://cheapdrivinglessons.com.au/includes/common-real/...,1
-1,-1,-1,http://alpinecoc.org/googledoc/index.htm/...,1
169,11,37,http://cxzv260ad-system.16mb.com/...,1
38,10,51,http://hallmarkteam.com/cls/Hotmail-New/Verification%20Set-up.html...,1
187,29,488,http://appleid.apple.com-subscriptions.manager8040477235.bertovic.com....,1
197,7,136,http://www.flowerdepotstore.com/...,0
224,4,257,http://www.boulderwine.com/...,0
-1,-1,-1,http://www.lib.berkeley.edu/doemoff/govinfo/intl/gov_eugde.html...,0
-1,-1,-1,http://www.villabello.dk/wp-admin/network/boxMrenewal.php...,1
87,9,1,http://www.servivaltecnifrio.com/uslogin/apple/login.html...,1
207,16,373,http://www.esake.com/...,0
-1,-1,-1,http://www.extampa.com.br/skin/frontend/default/blue/images/catalog/pr...,1
36,12,6,http://www.haitri.com/js/----/amli.fr/free/sm/oo/ve/PortailAS/assure_s...,1
-1,-1,-1,http://www.ortonatura.eu/modules/file/temp/impots.gouv/file/9c6658c8b5...,1
-1,-1,-1,http://www.ocm.eu/wedit/uploads/prodotti/64/usaaweb1.php...,1
-1,20,-1,http://www.thepathfinder.in/...,0
208,56,1165,http://www.4cheaptix.com/...,0
247,53,207,http://www.popswine.com/...,0
-1,-1,-1,http://www.nlm.nih.gov/...,0
-1,-1,-1,http://108.179.232.168/~mobilemo/postal/...,1
-1,-1,-1,http://news.sky.com/sky-news/rss/business/rss.xml...,0
227,49,1803,http://www.jasoninc.com/...,0
-1,-1,-1,http://pt-ssi.co.id/plugins/user/australia/review/enquirynetwork.php...,1
259,77,353,http://tech.groups.yahoo.com/group/mathforfun/...,0
4,8,107,http://www.mehehejdnn.onlinewebconnection.com/bestGoogledoc/betGoogled...,1
110,22,62,http://www.electionsquare.com/wp-includes/fonts/www.hblibank.com.pk.ht...,1
197,7,150,http://www.juergendaum.com/...,0
33,3,285,http://heatingcoolingmonmouth.com/joor/rename/file/...,1
